icd_1,icd_2,ji
I80,I83,0.15625
I80,K72,0.08333333333333333
I80,I86,0.2
I80,I99,0.08695652173913043
I80,I82,0.15254237288135594
I80,I27,0.16279069767441862
I83,D68,0.1388888888888889
I83,I86,0.5625
I83,I74,0.09090909090909091
I83,I82,0.08620689655172414
I83,I99,0.1111111111111111
I86,D68,0.1724137931034483
I86,I82,0.09803921568627451
I86,I27,0.08571428571428572
I86,I74,0.13333333333333333
I86,I99,0.18181818181818182
I99,D68,0.07407407407407407
I99,I74,0.3333333333333333
I99,I82,0.04081632653061224
I99,I27,0.06451612903225806
B25,A31,0.2
F51,F14,0.09523809523809523
M48,M51,0.08108108108108109
M48,G52,0.10526315789473684
M48,M47,0.08333333333333333
K27,K21,0.06611570247933884
K27,I49,0.04195804195804196
K27,K26,0.20754716981132076
K21,K58,0.05084745762711865
K21,F38,0.027522935779816515
K40,I71,0.019762845849802372
K40,K41,0.02032520325203252
K40,K42,0.03162055335968379
K40,K43,0.024193548387096774
K40,K45,0.06324110671936758
K40,K46,0.06299212598425197
L03,N19,0.05263157894736842
L03,I12,0.09523809523809523
L03,I13,0.125
C30,N15,0.5
C30,N90,0.5
C30,D33,0.14285714285714285
N15,D33,0.16666666666666666
N15,N90,1.0
N90,D33,0.16666666666666666
A23,A85,0.3333333333333333
B54,D58,0.08695652173913043
E85,L88,0.05263157894736842
E85,N11,0.05555555555555555
E85,F00,0.05734767025089606
E85,I68,0.08888888888888889
E85,L99,0.09302325581395349
F03,I67,0.05194805194805195
F03,G31,0.028169014084507043
F03,I68,0.038461538461538464
F03,F00,0.08278145695364239
F03,F80,0.028169014084507043
F03,H93,0.045454545454545456
D33,C85,0.07407407407407407
F00,G31,0.011406844106463879
F00,H11,0.007692307692307693
F00,L89,0.007692307692307693
I71,M51,0.0967741935483871
I71,L91,0.0625
M51,L91,0.05
M51,M47,0.07692307692307693
K72,D68,0.075
K72,I26,0.06
K72,I49,0.029197080291970802
K72,K63,0.037037037037037035
K72,I48,0.03773584905660377
N42,D58,0.05263157894736842
N42,H93,0.0297029702970297
N42,H61,0.08
G52,G51,0.2857142857142857
N01,N06,0.6666666666666666
N01,N07,0.6666666666666666
N06,N07,1.0
I12,N19,0.2894736842105263
I12,E21,0.08823529411764706
I12,I13,0.6875
I12,N13,0.1111111111111111
I12,N25,0.17391304347826086
N19,E21,0.058823529411764705
N19,I13,0.29411764705882354
N19,N13,0.05714285714285714
N19,N20,0.041666666666666664
N19,N25,0.1
N19,N36,0.058823529411764705
D55,D58,0.12195121951219512
H47,H02,0.05357142857142857
I65,I67,0.1346153846153846
I67,F80,0.020202020202020204
I67,H93,0.038461538461538464
I74,D68,0.1
C73,E04,0.07692307692307693
C73,D25,0.041666666666666664
C96,E24,0.07407407407407407
C96,C85,0.16
C96,C41,0.16666666666666666
G71,G72,0.14285714285714285
E04,N84,0.07692307692307693
E04,E01,0.19047619047619047
E26,E24,0.04918032786885246
E24,C75,0.1111111111111111
E24,N91,0.06896551724137931
F12,E22,0.06557377049180328
F12,F11,0.26666666666666666
F12,F13,0.15789473684210525
F12,F14,0.2391304347826087
F12,F15,0.15789473684210525
F12,F16,0.15789473684210525
F12,F18,0.15789473684210525
F12,F19,0.15789473684210525
F12,F20,0.013358778625954198
F12,F25,0.08333333333333333
F12,F38,0.06818181818181818
F12,F42,0.08888888888888889
F12,F43,0.06976744186046512
F12,F91,0.08695652173913043
F12,I45,0.07317073170731707
F13,F11,0.3157894736842105
F13,F14,0.3157894736842105
F13,F15,1.0
F13,F16,1.0
F13,F18,1.0
F13,F19,1.0
F13,F25,0.17857142857142858
F13,F91,0.2857142857142857
F13,I45,0.07692307692307693
F13,I47,0.061224489795918366
F14,F11,0.4074074074074074
F14,F42,0.15384615384615385
F14,F20,0.011639185257032008
F14,F15,0.3157894736842105
F14,F16,0.3157894736842105
F14,F18,0.3157894736842105
F14,F19,0.3157894736842105
F14,F25,0.12195121951219512
F14,F43,0.125
F14,F91,0.14814814814814814
F14,I45,0.06153846153846154
F14,K59,0.11538461538461539
F15,F11,0.3157894736842105
F15,F16,1.0
F15,F18,1.0
F15,F19,1.0
F15,F25,0.17857142857142858
F15,F91,0.2857142857142857
F15,I45,0.07692307692307693
F15,I47,0.061224489795918366
F16,F11,0.3157894736842105
F16,F18,1.0
F16,F19,1.0
F16,F25,0.17857142857142858
F16,F91,0.2857142857142857
F16,I45,0.07692307692307693
F16,I47,0.061224489795918366
F18,F11,0.3157894736842105
F18,F19,1.0
F18,F25,0.17857142857142858
F18,F91,0.2857142857142857
F18,I45,0.07692307692307693
F18,I47,0.061224489795918366
F19,F11,0.3157894736842105
F19,F25,0.17857142857142858
F19,F91,0.2857142857142857
F19,I45,0.07692307692307693
F19,I47,0.061224489795918366
F11,F25,0.12195121951219512
F11,F91,0.14814814814814814
F11,I45,0.06153846153846154
F11,K59,0.16
F20,F38,0.005842259006815969
F20,F80,0.003898635477582846
F25,F29,0.043478260869565216
F25,F91,0.11428571428571428
F43,F38,0.13333333333333333
F60,F91,0.14285714285714285
F80,G10,0.047619047619047616
F80,F81,0.02040816326530612
F80,N49,0.2
F91,I45,0.19230769230769232
I49,I45,0.10897435897435898
I49,I47,0.14189189189189189
I49,G50,0.06666666666666667
I49,I84,0.0859375
I49,K64,0.08396946564885496
I49,L29,0.08148148148148149
I49,M79,0.08571428571428572
I49,I44,0.051094890510948905
I49,F52,0.078125
I49,G81,0.03125
I49,I42,0.06220095693779904
I49,I48,0.12033195020746888
F52,L55,0.09345794392523364
F52,G50,0.23809523809523808
F52,I84,0.47619047619047616
F52,K64,0.4166666666666667
F52,L29,0.35714285714285715
F52,M79,0.29411764705882354
F52,M54,0.17543859649122806
F70,F71,0.084070796460177
F70,F72,0.05217391304347826
F70,F79,0.9404761904761905
F70,F81,0.1337579617834395
F70,F84,0.06818181818181818
F70,F98,0.03636363636363636
F70,H02,0.03508771929824561
F70,H50,0.040983606557377046
F70,L68,0.04716981132075472
G50,L55,0.07751937984496124
G50,I84,0.23255813953488372
G50,K64,0.21739130434782608
G50,L29,0.2
G50,M54,0.12658227848101267
G50,M79,0.17857142857142858
I45,I44,0.109375
I45,G81,0.05357142857142857
I45,I34,0.041237113402061855
I45,I42,0.042134831460674156
I45,I47,0.18518518518518517
I45,I48,0.042328042328042326
I84,L55,0.09259259259259259
I84,K64,0.8421052631578947
I84,M79,0.2857142857142857
I84,M54,0.1724137931034483
I84,L29,0.56
K64,L55,0.09009009009009009
K64,L29,0.5
K64,M54,0.16393442622950818
K64,M79,0.2631578947368421
L29,L55,0.11607142857142858
L29,M79,0.3
L29,M54,0.19047619047619047
M54,L55,0.08450704225352113
M54,M79,0.24615384615384617
M79,L55,0.10084033613445378
E22,N91,0.06060606060606061
F29,F24,0.02857142857142857
I47,I44,0.06349206349206349
I47,I48,0.043243243243243246
I47,G81,0.057692307692307696
I47,I42,0.04857142857142857
I34,I44,0.058823529411764705
I34,I42,0.024793388429752067
I42,I48,0.05405405405405406
N20,N21,0.1038961038961039
D65,D68,0.12
D68,I82,0.16129032258064516
D68,I26,0.15384615384615385
D68,I27,0.125
E40,E46,1.0
E40,E63,0.375
E46,E63,0.375
I26,I82,0.10810810810810811
I26,I27,0.12280701754385964
K80,K81,0.12903225806451613
K80,K85,0.06422018348623854
K80,E53,0.06306306306306306
K80,E29,0.033707865168539325
K80,E80,0.08411214953271028
E21,I13,0.10344827586206896
E21,E20,0.14285714285714285
E21,C75,0.07692307692307693
E21,J17,0.07692307692307693
E21,N13,0.08695652173913043
E21,N25,0.10344827586206896
I13,N13,0.15384615384615385
I13,N25,0.2222222222222222
N25,N13,0.15384615384615385
H52,H18,0.023968042609853527
H52,H33,0.00911854103343465
K41,K42,0.2222222222222222
K41,K43,0.36363636363636365
C82,C85,0.35555555555555557
N84,L84,0.07692307692307693
N84,D25,0.09302325581395349
F24,C62,0.16666666666666666
F24,N95,0.3333333333333333
D25,C71,0.07894736842105263
N91,E25,0.2222222222222222
I82,I27,0.1875
K58,K59,0.0449438202247191
K58,H93,0.03508771929824561
G72,M62,0.16666666666666666
H02,C93,0.046511627906976744
H02,H50,0.04054054054054054
H02,M41,0.05454545454545454
M62,M24,0.18867924528301888
K42,K45,0.14285714285714285
K42,K46,0.1388888888888889
K42,K43,0.19047619047619047
K42,K57,0.02577319587628866
K43,K45,0.13793103448275862
K43,K46,0.13333333333333333
K45,K46,0.96
K45,K57,0.04020100502512563
K46,K57,0.04
K63,N39,0.05405405405405406
D22,C93,0.16666666666666666
A83,A95,1.0
C66,L83,0.14285714285714285
K66,C65,0.06818181818181818
C71,D43,0.2
N13,N21,0.1
F71,F81,0.19718309859154928
F71,F79,0.07623318385650224
F71,H50,0.05154639175257732
F71,F72,0.03664921465968586
F71,L68,0.044444444444444446
F81,F79,0.13071895424836602
F81,F72,0.056451612903225805
F81,F84,0.07216494845360824
F81,L68,0.05217391304347826
F79,F84,0.07228915662650602
F79,F98,0.0380952380952381
H18,C69,0.1079136690647482
H18,D31,0.1079136690647482
N60,D21,0.15384615384615385
H61,F40,0.06521739130434782
N10,N11,0.3333333333333333
I01,I30,1.0
F84,F98,0.08108108108108109
E53,E80,0.10714285714285714
E53,E50,0.7222222222222222
E53,E55,0.6842105263157895
E53,E56,0.15384615384615385
C69,D31,1.0
M91,M94,0.3181818181818182
E50,E55,0.7222222222222222
E56,D51,0.2631578947368421
E56,D53,0.2631578947368421
A05,M43,0.16666666666666666
A07,B37,0.2
A07,N76,0.25
B37,N76,0.16666666666666666
M15,M14,0.75
J31,J37,0.6666666666666666
H72,H73,0.42857142857142855
J13,E75,0.03896103896103896
B36,B38,1.0
B36,B39,1.0
B36,B42,1.0
B36,B44,1.0
B36,I33,0.16666666666666666
B38,B39,1.0
B38,B42,1.0
B38,B44,1.0
B38,I33,0.16666666666666666
B39,B42,1.0
B39,B44,1.0
B39,I33,0.16666666666666666
B42,B44,1.0
B42,I33,0.16666666666666666
B44,I33,0.16666666666666666
B47,K07,0.3333333333333333
K07,D29,0.2
D29,D40,0.3333333333333333
D51,D53,0.375
F63,F95,0.5
J04,J02,0.10526315789473684
