,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
201,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Promazine,0.000763859,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
202,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dipivefrin,0.000411337,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
203,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Prazosin,9.142659383976807e-06,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
204,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Imipramine,0.007461228,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
205,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Chlorpromazine,0.003099796,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
206,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Brimonidine,0.000198688,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
207,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Sotalol,0.008509639,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
208,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Carteolol,0.008509639,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
209,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nortriptyline,9.692554284853132e-06,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
210,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Amoxapine,0.020055982,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
211,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lamotrigine,0.000914121,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
212,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Propranolol,0.007679798,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
213,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Clonidine,2.7357313162113356e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
214,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Enalapril,0.041894415,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
215,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Lisuride,0.010177448,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
216,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Doxazosin,0.002910717,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
217,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Labetalol,0.000411337,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
218,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bisoprolol,0.013955255,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
219,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nicardipine,0.021929422,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
220,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Guanabenz,0.008509639,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
221,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Trazodone,0.005510348,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
222,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Epinephrine,2.9448940616570657e-12,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
223,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phentolamine,8.397891992354148e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
224,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ergotamine,2.195037742881924e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
225,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tizanidine,0.000411337,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
226,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tamsulosin,0.0007118,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
227,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Apomorphine,0.008927828,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
228,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Methoxamine,6.359127921773224e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
229,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Trimipramine,2.197706119175878e-06,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
230,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Risperidone,7.452894726684258e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
231,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Epinastine,0.002910717,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
232,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Propiomazine,0.000266413,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
233,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Tolazoline,5.2217974871941794e-08,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
234,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fenoldopam,2.633890671834031e-09,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
235,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Dobutamine,0.000411337,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
236,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pseudoephedrine,0.000202542,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
237,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Benzphetamine,0.034020418,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
238,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Alprenolol,0.000411337,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
239,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Terbutaline,0.000198688,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
240,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quinapril,0.013955255,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
241,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quinidine,0.002189266,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
242,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Phenoxybenzamine,5.629183777904051e-10,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
243,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Maprotiline,0.008927828,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
244,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Oxymetazoline,1.600860811387103e-10,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
245,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Salmeterol,0.001111991,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
246,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fexofenadine,0.041894415,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
247,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pindolol,0.0007118,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
248,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Apraclonidine,6.359127921773224e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
249,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Formoterol,0.001111991,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
250,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Salbutamol,0.000198688,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
251,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Guanfacine,0.020162363,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
252,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ergoloid mesylate,0.020162363,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
253,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Isoprenaline,0.002910717,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
254,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Arbutamine,6.359127921773224e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
255,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Carvedilol,5.370466145801162e-09,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
256,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Doxepin,3.524772941644514e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
257,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nefazodone,0.008927828,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
258,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Desipramine,0.000285972,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
259,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Terazosin,0.001111991,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
260,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Escitalopram,0.049991446,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
261,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pergolide,7.452894726684258e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
262,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Acebutolol,0.020162363,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
263,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bromocriptine,1.307198034953918e-06,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
264,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Nadolol,0.008509639,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
265,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Levobunolol,0.003809668,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
266,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Metipranolol,0.003809668,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
267,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Quetiapine,5.323470282605062e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
268,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Aripiprazole,8.025979215143817e-06,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
269,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Paliperidone,5.431619219343873e-07,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
270,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Fenoterol,6.359127921773224e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
271,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Pirbuterol,0.003809668,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
272,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Bevantolol,6.359127921773224e-05,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
273,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Penbutolol,0.020162363,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
274,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Ephedra,7.795640036258911e-08,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
275,5,"['A49', 'B27', 'J03', 'J11', 'J38', 'L50']",Mephentermine,0.003809668,"['bacterial infection of site', 'infectious mononucleosis', 'acute tonsillitis', 'influenza virus', 'diseases of vocal cords and larynx', 'urticaria']"
