,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
171,12,"['D64', 'D69', 'D70']",Megestrol acetate,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
172,12,"['D64', 'D69', 'D70']",Grepafloxacin,0.016871284,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
173,12,"['D64', 'D69', 'D70']",Digoxin,0.042146899,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
174,12,"['D64', 'D69', 'D70']",Beclomethasone dipropionate,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
175,12,"['D64', 'D69', 'D70']",Progesterone,0.003636251,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
176,12,"['D64', 'D69', 'D70']",Sorafenib,0.002718003,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
177,12,"['D64', 'D69', 'D70']",Rosiglitazone,0.048477174,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
178,12,"['D64', 'D69', 'D70']",Spironolactone,0.003284466,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
179,12,"['D64', 'D69', 'D70']",Cerivastatin,6.964899914492622e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
180,12,"['D64', 'D69', 'D70']",Trimethoprim,0.004679119,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
181,12,"['D64', 'D69', 'D70']",Betamethasone,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
182,12,"['D64', 'D69', 'D70']",Levothyroxine,0.000454055,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
183,12,"['D64', 'D69', 'D70']",Quinine,0.007400884,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
184,12,"['D64', 'D69', 'D70']",Zidovudine,0.013597049,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
185,12,"['D64', 'D69', 'D70']",Ritonavir,3.685209942913927e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
186,12,"['D64', 'D69', 'D70']",Cisplatin,0.035632115,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
187,12,"['D64', 'D69', 'D70']",Caspofungin,0.007095538,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
188,12,"['D64', 'D69', 'D70']",Erlotinib,0.003284466,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
189,12,"['D64', 'D69', 'D70']",Vincristine,0.003284466,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
190,12,"['D64', 'D69', 'D70']",Benazepril,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
191,12,"['D64', 'D69', 'D70']",Methotrexate,4.680025099705907e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
192,12,"['D64', 'D69', 'D70']",Carbamazepine,2.2184277195104364e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
193,12,"['D64', 'D69', 'D70']",Vinblastine,0.030933197,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
194,12,"['D64', 'D69', 'D70']",Diclofenac,0.003636251,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
195,12,"['D64', 'D69', 'D70']",Ivermectin,0.007095538,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
196,12,"['D64', 'D69', 'D70']",Chloroquine,0.013256604,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
197,12,"['D64', 'D69', 'D70']",Efavirenz,0.025671563,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
198,12,"['D64', 'D69', 'D70']",Simvastatin,1.2256466795548642e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
199,12,"['D64', 'D69', 'D70']",Verapamil,0.002205163,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
200,12,"['D64', 'D69', 'D70']",Tamoxifen,0.035632115,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
201,12,"['D64', 'D69', 'D70']",Losartan,0.000454055,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
202,12,"['D64', 'D69', 'D70']",Mycophenolate mofetil,9.940574588519605e-08,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
203,12,"['D64', 'D69', 'D70']",Daunorubicin,0.005079548,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
204,12,"['D64', 'D69', 'D70']",Amprenavir,0.00100031,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
205,12,"['D64', 'D69', 'D70']",Hydrocortisone,0.005079548,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
206,12,"['D64', 'D69', 'D70']",Clopidogrel,0.00100031,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
207,12,"['D64', 'D69', 'D70']",Irinotecan,3.073000400351093e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
208,12,"['D64', 'D69', 'D70']",Mometasone,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
209,12,"['D64', 'D69', 'D70']",Etoposide,4.244294835020296e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
210,12,"['D64', 'D69', 'D70']",Tirofiban,0.012613666,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
211,12,"['D64', 'D69', 'D70']",Estradiol,0.001373961,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
212,12,"['D64', 'D69', 'D70']",Naproxen,0.020855245,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
213,12,"['D64', 'D69', 'D70']",Sulfasalazine,0.036151921,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
214,12,"['D64', 'D69', 'D70']",Mifepristone,0.001424566,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
215,12,"['D64', 'D69', 'D70']",Sirolimus,0.013256604,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
216,12,"['D64', 'D69', 'D70']",Iron Dextran,0.002798057,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
217,12,"['D64', 'D69', 'D70']",Quinidine,0.021555069,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
218,12,"['D64', 'D69', 'D70']",Repaglinide,0.004679119,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
219,12,"['D64', 'D69', 'D70']",Buprenorphine,0.007400884,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
220,12,"['D64', 'D69', 'D70']",Fexofenadine,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
221,12,"['D64', 'D69', 'D70']",Methylprednisolone,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
222,12,"['D64', 'D69', 'D70']",Telmisartan,0.004679119,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
223,12,"['D64', 'D69', 'D70']",Azelastine,0.030933197,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
224,12,"['D64', 'D69', 'D70']",Ezetimibe,1.5926214807029524e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
225,12,"['D64', 'D69', 'D70']",Ethinyl Estradiol,0.00100031,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
226,12,"['D64', 'D69', 'D70']",Doxorubicin,0.035632115,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
227,12,"['D64', 'D69', 'D70']",Ketoconazole,0.003636251,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
228,12,"['D64', 'D69', 'D70']",Fenofibrate,0.013256604,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
229,12,"['D64', 'D69', 'D70']",Rifampicin,1.823563937647305e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
230,12,"['D64', 'D69', 'D70']",Ibuprofen,0.000290797,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
231,12,"['D64', 'D69', 'D70']",Atazanavir,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
232,12,"['D64', 'D69', 'D70']",Atorvastatin,1.1185551412080949e-08,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
233,12,"['D64', 'D69', 'D70']",Fluvastatin,1.2256466795548642e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
234,12,"['D64', 'D69', 'D70']",Rosuvastatin,0.000454055,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
235,12,"['D64', 'D69', 'D70']",Nifedipine,0.015356381,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
236,12,"['D64', 'D69', 'D70']",Amiodarone,0.007400884,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
237,12,"['D64', 'D69', 'D70']",Pioglitazone,0.001942167,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
238,12,"['D64', 'D69', 'D70']",Sulfinpyrazone,0.030933197,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
239,12,"['D64', 'D69', 'D70']",Phenobarbital,0.000415463,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
240,12,"['D64', 'D69', 'D70']",Naloxone,0.030933197,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
241,12,"['D64', 'D69', 'D70']",Domperidone,0.016871284,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
242,12,"['D64', 'D69', 'D70']",Levetiracetam,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
243,12,"['D64', 'D69', 'D70']",Clarithromycin,0.001424566,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
244,12,"['D64', 'D69', 'D70']",Paclitaxel,2.5813757849234474e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
245,12,"['D64', 'D69', 'D70']",Saquinavir,3.073000400351093e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
246,12,"['D64', 'D69', 'D70']",Dexamethasone,0.003150986,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
247,12,"['D64', 'D69', 'D70']",Gemfibrozil,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
248,12,"['D64', 'D69', 'D70']",Docetaxel,2.2184277195104364e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
249,12,"['D64', 'D69', 'D70']",Mitiglinide,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
250,12,"['D64', 'D69', 'D70']",Lapatinib,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
251,12,"['D64', 'D69', 'D70']",Sunitinib,0.042146899,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
252,12,"['D64', 'D69', 'D70']",Cefazolin,0.036151921,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
253,12,"['D64', 'D69', 'D70']",Cilazapril,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
254,12,"['D64', 'D69', 'D70']",Bezafibrate,0.020855245,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
255,12,"['D64', 'D69', 'D70']",Colchicine,0.001424566,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
256,12,"['D64', 'D69', 'D70']",Liotrix,0.00618843,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
257,12,"['D64', 'D69', 'D70']",Iron,0.030933197,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
258,12,"['D64', 'D69', 'D70']",Zinc,0.019992044,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
259,12,"['D64', 'D69', 'D70']",Cholic Acid,0.010206324,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
260,12,"['D64', 'D69', 'D70']",Nilotinib,0.016871284,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
261,12,"['D64', 'D69', 'D70']",Indacaterol,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
262,12,"['D64', 'D69', 'D70']",Cobimetinib,0.004679119,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
263,12,"['D64', 'D69', 'D70']",Telaprevir,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
264,12,"['D64', 'D69', 'D70']",Trastuzumab emtansine,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
265,12,"['D64', 'D69', 'D70']",Romidepsin,0.001942167,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
266,12,"['D64', 'D69', 'D70']",Eltrombopag,0.00012193,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
267,12,"['D64', 'D69', 'D70']",Simeprevir,0.001424566,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
268,12,"['D64', 'D69', 'D70']",Ambrisentan,5.506336496655195e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
269,12,"['D64', 'D69', 'D70']",Pazopanib,0.007400884,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
270,12,"['D64', 'D69', 'D70']",Apixaban,0.016871284,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
271,12,"['D64', 'D69', 'D70']",Axitinib,0.00100031,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
272,12,"['D64', 'D69', 'D70']",Dabigatran etexilate,0.000423714,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
273,12,"['D64', 'D69', 'D70']",Cabazitaxel,3.35280214569256e-07,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
274,12,"['D64', 'D69', 'D70']",Mangafodipir,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
275,12,"['D64', 'D69', 'D70']",Pitavastatin,6.964899914492622e-06,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
276,12,"['D64', 'D69', 'D70']",Rilpivirine,0.020855245,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
277,12,"['D64', 'D69', 'D70']",Boceprevir,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
278,12,"['D64', 'D69', 'D70']",Gadoxetic acid,0.002798057,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
279,12,"['D64', 'D69', 'D70']",Enzalutamide,0.016871284,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
280,12,"['D64', 'D69', 'D70']",Fluticasone furoate,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
281,12,"['D64', 'D69', 'D70']",Dabrafenib,0.002562439,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
282,12,"['D64', 'D69', 'D70']",Idelalisib,8.633903308047719e-05,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
283,12,"['D64', 'D69', 'D70']",Cannabidiol,0.043903287,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
284,12,"['D64', 'D69', 'D70']",Daclatasvir,0.000423714,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
285,12,"['D64', 'D69', 'D70']",Nitrous acid,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
286,12,"['D64', 'D69', 'D70']",Copper,0.027577702,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
287,12,"['D64', 'D69', 'D70']",Technetium Tc-99m mebrofenin,0.012613666,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
288,12,"['D64', 'D69', 'D70']",Oxygen,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
289,12,"['D64', 'D69', 'D70']",Iron saccharate,0.012613666,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
290,12,"['D64', 'D69', 'D70']",Technetium Tc-99m sestamibi,0.012613666,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
291,12,"['D64', 'D69', 'D70']",Lobeglitazone,0.007095538,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
292,12,"['D64', 'D69', 'D70']",Polaprezinc,0.000259583,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
293,12,"['D64', 'D69', 'D70']",Sacubitril,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
294,12,"['D64', 'D69', 'D70']",Ombitasvir,0.044494523,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
295,12,"['D64', 'D69', 'D70']",Paritaprevir,0.000246074,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
296,12,"['D64', 'D69', 'D70']",Sodium ferric gluconate complex,0.02738023,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
297,12,"['D64', 'D69', 'D70']",Selexipag,0.000246074,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
298,12,"['D64', 'D69', 'D70']",Grazoprevir,0.007095538,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
299,12,"['D64', 'D69', 'D70']",Asunaprevir,0.020855245,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
300,12,"['D64', 'D69', 'D70']",Thimerosal,0.009960789,"['anaemias', 'purpura and haemorrhagic conditions', 'agranulocytosis']"
