icd_1,icd_2,ji
H47,H40,0.006514657980456026
E66,E78,0.01483679525222552
E66,I10,0.05459770114942529
E66,E11,0.08
E66,E79,0.0
E66,G25,0.0034602076124567475
E66,J31,0.0038910505836575876
E66,K45,0.0037174721189591076
E66,G62,0.0
E66,G61,0.004048582995951417
E66,H16,0.01079136690647482
E66,M93,0.0
H25,L03,0.07142857142857142
H25,N48,0.0
H25,E11,0.008928571428571428
H25,E13,0.004016064257028112
H25,H40,0.008389261744966443
H25,G63,0.05
H25,M86,0.05
H25,I79,0.0
H25,H27,0.0
H25,H34,0.0
H25,H44,0.0
H25,H11,0.0
H25,H21,0.0
H25,D31,0.0
H27,H34,0.0
H27,H44,0.0
H27,H11,0.0
H27,H21,0.0
H34,H36,0.015037593984962405
H34,H35,0.011111111111111112
H34,H44,0.031578947368421054
H34,D31,0.0
C44,D22,0.009523809523809525
C44,D23,0.05504587155963303
C44,L57,0.2826086956521739
C44,L82,0.09774436090225563
D22,C43,0.03260869565217391
D22,D23,0.0
D22,L57,0.013157894736842105
D22,L82,0.022222222222222223
D23,D17,0.0
D23,L57,0.04878048780487805
D23,L82,0.1
L57,L82,0.14705882352941177
L82,E79,0.0
L82,L21,0.06578947368421052
L82,M79,0.0
H44,H11,0.0
H44,H21,0.0
H44,D31,0.0
G91,G41,0.0
G91,G40,0.0045662100456621
G91,G81,0.0
G91,I60,0.0
G91,I61,0.012658227848101266
G91,H21,0.0
G91,E11,0.006802721088435374
G91,E53,0.0
G91,N08,0.0
I60,E11,0.057971014492753624
I60,I61,0.04
I60,H21,0.0
I60,E53,0.0
I60,N08,0.07920792079207921
H21,E11,0.0
H21,N08,0.0
H21,H11,0.0
H21,E53,0.0
E11,E78,0.05789473684210526
E11,L03,0.01818181818181818
E11,N48,0.0
E11,E79,0.0
E11,E13,0.1157556270096463
E11,H40,0.014534883720930232
E11,G63,0.08256880733944955
E11,M86,0.017241379310344827
E11,I79,0.018018018018018018
E11,L89,0.0
E11,N08,0.07453416149068323
E11,G61,0.009433962264150943
E11,L28,0.009523809523809525
E11,E53,0.0
E53,N08,0.0
N08,G61,0.014492753623188406
N08,L28,0.014705882352941176
N08,L89,0.0
J32,J34,0.0
J32,H69,0.0
J32,J33,0.07317073170731707
J32,M95,0.0
J33,J34,0.0
J33,M95,0.0
G60,I50,0.001841620626151013
G60,H57,0.0
G60,F09,0.0
G60,M46,0.0
H57,L03,0.0
H57,I50,0.0
H57,I70,0.0
H57,I73,0.012658227848101266
H57,I74,0.0
H57,I77,0.0
H57,F09,0.012658227848101266
H57,M46,0.0
F09,I50,0.011029411764705883
F09,J44,0.015723270440251572
F09,K20,0.008695652173913044
F09,J47,0.0
F09,M46,0.0
F09,J62,0.0
M46,I50,0.0
I50,I42,0.08689839572192513
I50,I44,0.015841584158415842
I50,I51,0.16496018202502843
I50,J81,0.01195219123505976
I50,B99,0.0018018018018018018
I50,G93,0.003937007874015748
I50,I46,0.019417475728155338
E78,I10,0.03827751196172249
E78,E79,0.0
E78,G35,0.011379800853485065
E78,E87,0.0
E78,H81,0.0
E78,M42,0.0
E78,M47,0.0
E78,G51,0.0
E78,I72,0.038461538461538464
E78,I77,0.0
E78,H90,0.004651162790697674
E78,H91,0.009615384615384616
E78,H93,0.005291005291005291
E78,H16,0.007692307692307693
E78,K30,0.0
E78,M40,0.0
E78,F34,0.0
E78,G57,0.0
E78,I06,0.008928571428571428
I10,I15,0.008264462809917356
I10,N19,0.03355704697986577
I10,I11,0.061068702290076333
I10,I34,0.011764705882352941
I10,I61,0.039473684210526314
I10,I67,0.014084507042253521
I10,I70,0.12048192771084337
I10,I71,0.022900763358778626
I10,L97,0.0
I10,M45,0.009259259259259259
I10,E13,0.022535211267605635
I10,D35,0.0
I10,I12,0.03007518796992481
I10,I72,0.03896103896103896
I10,I77,0.0
I10,K20,0.011299435028248588
I10,L98,0.00684931506849315
L28,J44,0.0037735849056603774
L28,J47,0.0
L28,G61,0.0
L28,A16,0.0
L28,B44,0.0
L28,M00,0.0
L28,L89,0.0
L28,E51,0.0
L28,M89,0.0
E51,F10,0.0
E51,F13,0.0
E51,F60,0.0
E51,F31,0.0
E51,D53,0.0
E51,G31,0.0
E51,M89,0.0
M89,F32,0.0
M89,F60,0.0
M48,M42,0.0
M48,M51,0.08108108108108109
M48,M47,0.08333333333333333
M48,M62,0.0
M48,M96,0.0
M48,M41,0.0
M51,M42,0.0
M51,M62,0.0
M51,M96,0.0
M51,M41,0.0
M51,M47,0.07692307692307693
M42,E87,0.0
M42,G35,0.0
M42,H81,0.0
M42,M47,0.0
M42,M62,0.0
M42,M41,0.0
M42,M16,0.0
M42,M87,0.0
M47,E87,0.0
M47,G35,0.0
M47,H81,0.0
M47,M41,0.0
M47,M62,0.0
M41,M62,0.025
M41,M16,0.0
M41,M87,0.02
M16,E79,0.0
M16,M62,0.0
M16,M87,0.027777777777777776
M87,M25,0.0
M87,E79,0.0
M87,M62,0.0
M87,M66,0.0
J34,H74,0.0
J34,M95,0.0
E10,E14,0.14676616915422885
E10,E16,0.11403508771929824
E10,H36,0.14563106796116504
E10,E13,0.045180722891566265
E10,I79,0.008928571428571428
E10,H35,0.03225806451612903
E14,E16,0.03278688524590164
E16,H36,0.026845637583892617
E16,E13,0.027237354085603113
E16,I79,0.0
E16,H35,0.009259259259259259
H36,H35,0.06862745098039216
H36,E13,0.19935691318327975
E13,L03,0.008097165991902834
E13,N48,0.0
E13,H40,0.02078239608801956
E13,G63,0.045081967213114756
E13,M86,0.007905138339920948
E13,I79,0.0
E13,M45,0.008928571428571428
E13,D35,0.0
E13,I12,0.011764705882352941
E13,I72,0.007168458781362007
E13,I77,0.0
E13,K20,0.0
E13,L98,0.007518796992481203
E13,H35,0.012307692307692308
I79,L03,0.0
I79,N48,0.0
I79,H40,0.0
I79,G63,0.0
I79,M86,0.0
E79,L21,0.0
E79,M79,0.0
G25,J96,0.0
G25,F79,0.00819672131147541
G25,G41,0.008264462809917356
G25,I47,0.0
G25,J69,0.0
G25,G40,0.00684931506849315
J31,J40,0.0
J31,K45,0.0
J31,G62,0.0
J31,G61,0.0
J31,H16,0.021739130434782608
J31,M93,0.0
K45,M93,0.0
K45,G61,0.0
K45,G62,0.0
K45,H16,0.0
G62,M93,0.0
G62,G61,0.0
G62,H16,0.0
G61,J40,0.0
G61,M93,0.0
G61,J44,0.0037593984962406013
G61,J47,0.037037037037037035
G61,L89,0.0
G61,H16,0.0
H16,H90,0.006493506493506494
H16,H91,0.006756756756756757
H16,H93,0.0
H16,M93,0.0
H16,F34,0.05128205128205128
H16,H81,0.0
H16,K30,0.0
H16,M40,0.0
H16,G57,0.047619047619047616
H16,I06,0.0
M93,M24,0.03636363636363636
M93,M25,0.0
M93,M65,0.0
M93,M67,0.0
M93,M17,0.0
M93,M94,0.0
M93,M66,0.0
M93,M11,0.0
M93,M21,0.0
M93,G43,0.0
G35,N48,0.0
G35,E87,0.0
G35,F32,0.0
G35,H81,0.0045385779122541605
G35,G20,0.0196078431372549
G35,F48,0.015736766809728183
E87,F10,0.01
E87,F12,0.0
E87,F20,0.0
E87,F60,0.0
E87,F63,0.0
E87,H81,0.0
H81,H90,0.049689440993788817
H81,H91,0.03164556962025317
H81,H93,0.0
H81,F34,0.0
H81,G51,0.0
H81,I72,0.011494252873563218
H81,I77,0.0
H81,K30,0.0
H81,M40,0.0
H81,G57,0.0
H81,I06,0.0
G51,I72,0.0
G51,I77,0.0
I72,I71,0.08333333333333333
I72,I35,0.11392405063291139
I72,K20,0.010416666666666666
I72,M45,0.007407407407407408
I72,D35,0.0
I72,I12,0.0
I72,I77,0.0
I72,L98,0.015625
I77,L03,0.0
I77,I70,0.013888888888888888
I77,I73,0.0
I77,I74,0.0
I77,K20,0.0
I77,M45,0.0
I77,D35,0.0
I77,I12,0.043478260869565216
I77,L98,0.0
H90,H91,0.15841584158415842
H90,H93,0.028846153846153848
H90,K30,0.0
H90,M40,0.007692307692307693
H90,F34,0.0
H90,G57,0.0078125
H90,I06,0.007352941176470588
H91,H83,0.0
H91,H93,0.03482587064676617
H91,K30,0.0
H91,M40,0.008064516129032258
H91,F34,0.0
H91,G57,0.0
H91,I06,0.0
H93,H83,0.0
H93,K30,0.0
H93,M40,0.009615384615384616
H93,F34,0.0
H93,G57,0.0
H93,I06,0.0
K30,F34,0.0
K30,M40,0.0
K30,G57,0.0
K30,I06,0.0
M40,F34,0.0
M40,G57,0.0
M40,I06,0.0
F34,F70,0.0
F34,F10,0.053763440860215055
F34,D53,0.0
F34,F05,0.05263157894736842
F34,G31,0.0
F34,K72,0.0
F34,L21,0.0
F34,G57,0.07142857142857142
F34,I06,0.0
G57,I06,0.0
F10,F43,0.030927835051546393
F10,F70,0.017341040462427744
F10,F12,0.1206896551724138
F10,F20,0.02857142857142857
F10,F60,0.03225806451612903
F10,F63,0.010638297872340425
F10,K70,0.03636363636363636
F10,D53,0.0
F10,F05,0.08163265306122448
F10,G31,0.010309278350515464
F10,K72,0.0
F10,L21,0.007751937984496124
F10,F13,0.06521739130434782
F10,F31,0.1773049645390071
F12,F11,0.26666666666666666
F12,F13,0.15789473684210525
F12,F19,0.15789473684210525
F12,F20,0.013358778625954198
F12,F60,0.024390243902439025
F12,F63,0.025
F12,F15,0.15789473684210525
F12,F25,0.08333333333333333
F12,F31,0.12
F12,B16,0.0
F12,B18,0.0
F12,F14,0.2391304347826087
F12,K73,0.0
F20,F60,0.0009737098344693282
F20,F63,0.0009746588693957114
F20,F15,0.004878048780487805
F20,F25,0.008637236084452975
F20,F31,0.034872761545711596
F60,F43,0.0
F60,F11,0.045454545454545456
F60,F13,0.1111111111111111
F60,F32,0.0
F60,F33,0.0
F60,F63,0.16666666666666666
F60,F31,0.02631578947368421
F60,G31,0.0
F60,D53,0.0
F63,F32,0.0
F63,F40,0.0
D51,H49,0.0
N19,I11,0.0851063829787234
N19,I34,0.012048192771084338
N19,I61,0.014492753623188406
N19,I67,0.007874015748031496
N19,I70,0.010309278350515464
N19,I71,0.0
N19,L97,0.029411764705882353
I11,I34,0.014705882352941176
I11,I61,0.0
I11,I67,0.008928571428571428
I11,I70,0.0641025641025641
I11,I71,0.03333333333333333
I11,L97,0.0
I34,I42,0.024793388429752067
I34,I61,0.023255813953488372
I34,I67,0.013888888888888888
I34,I70,0.017543859649122806
I34,I71,0.03225806451612903
I34,L97,0.0
I34,I07,0.0
I34,I36,0.0
I34,I44,0.058823529411764705
I34,J84,0.0
I61,G41,0.036036036036036036
I61,G40,0.0023094688221709007
I61,G81,0.0
I61,I67,0.023255813953488372
I61,I70,0.030303030303030304
I61,I71,0.02040816326530612
I61,L97,0.0
I61,I62,0.0
I67,I70,0.059602649006622516
I67,I71,0.0
I67,L97,0.0
I70,L03,0.014084507042253521
I70,I71,0.012987012987012988
I70,L97,0.015151515151515152
I70,I73,0.1388888888888889
I70,I74,0.013888888888888888
I71,L97,0.0
I71,I35,0.08771929824561403
L97,L98,0.07692307692307693
L97,M86,0.15384615384615385
M45,K20,0.019736842105263157
M45,D35,0.0
M45,I12,0.0
M45,L98,0.00819672131147541
D35,K20,0.0
D35,I12,0.0
D35,L98,0.0
I12,K20,0.0
I12,L98,0.05
K20,K21,0.045454545454545456
K20,K44,0.027972027972027972
K20,J44,0.006230529595015576
K20,L98,0.012048192771084338
K20,K22,0.06923076923076923
K20,J62,0.0136986301369863
K20,J47,0.012048192771084338
L98,M86,0.08333333333333333
E84,K86,0.02197802197802198
K86,K83,0.013157894736842105
K86,B18,0.0
K86,C22,0.018518518518518517
K86,C24,0.03225806451612903
K86,C25,0.0
K86,K80,0.037037037037037035
K86,K81,0.0
K86,K82,0.008620689655172414
K86,K85,0.09803921568627451
K83,B18,0.0
K83,K80,0.04580152671755725
K83,K81,0.06060606060606061
K83,K85,0.038461538461538464
K83,C22,0.08
K83,K82,0.06766917293233082
K83,C24,0.0
K83,C25,0.0
B18,F11,0.0
B18,F13,0.0
B18,F19,0.0
B18,B24,0.003676470588235294
B18,F14,0.0
B18,F15,0.0
B18,B16,0.0
B18,K73,0.0
B18,C22,0.0
B18,C24,0.0
B18,C25,0.0
B18,K80,0.009174311926605505
B18,K81,0.0
B18,K82,0.0
B18,K85,0.0
C22,F19,0.0
C22,B16,0.010752688172043012
C22,K73,0.08771929824561403
C22,K74,0.06
C22,I85,0.011764705882352941
C22,K80,0.024096385542168676
C22,K81,0.00980392156862745
C22,K85,0.017857142857142856
C22,K31,0.016260162601626018
C22,K72,0.0
C22,B99,0.0
C22,C24,0.0
C22,C25,0.009708737864077669
C22,K82,0.0736196319018405
C24,K73,0.0
C24,K80,0.0
C24,K81,0.0
C24,K85,0.0
C24,K82,0.0
C24,C25,0.08333333333333333
C25,K80,0.0
C25,K81,0.0
C25,K85,0.0
C25,K82,0.0
K80,K81,0.12903225806451613
K80,K85,0.06422018348623854
K80,K82,0.03508771929824561
K81,K85,0.0425531914893617
K81,K82,0.03773584905660377
K82,K85,0.025423728813559324
J96,F79,0.0
J96,G41,0.0
J96,I47,0.0
J96,J69,0.0
J96,G40,0.0
F79,G41,0.026143790849673203
F79,I47,0.0
F79,J69,0.0
F79,G40,0.034782608695652174
G41,F70,0.02531645569620253
G41,I47,0.008130081300813009
G41,J69,0.011904761904761904
G41,G40,0.03938730853391685
G41,G81,0.0
G41,F01,0.01098901098901099
G41,F71,0.004201680672268907
G41,I62,0.0
I47,J69,0.019230769230769232
I47,G40,0.006818181818181818
J69,F70,0.0
J69,G40,0.0024813895781637717
J69,G81,0.0
G40,F70,0.036637931034482756
G40,G81,0.0024691358024691358
G40,F01,0.0024390243902439024
G40,F71,0.06896551724137931
G40,I62,0.0
F41,K05,0.0
F41,K10,0.0
F41,L03,0.0
F41,F32,0.0
F41,F33,0.0
F41,F45,0.0
F41,F13,0.016666666666666666
F41,F43,0.01639344262295082
K05,K10,0.0
K05,L03,0.0
K10,L03,0.0
L03,L72,0.0
L03,H40,0.001669449081803005
L03,G63,0.1111111111111111
L03,M86,0.1111111111111111
L03,N48,0.0
L03,K60,0.0
L03,D17,0.0
L03,I73,0.015625
L03,I74,0.0
F32,F43,0.0
F32,N48,0.0
F32,F13,0.0
F32,F33,0.0
F32,F45,0.0
F32,F40,0.0
F32,F48,0.010416666666666666
F32,G20,0.0
F33,F43,0.0
F33,F11,0.0
F33,F13,0.0
F33,F45,0.0
F45,F43,0.0
F45,F13,0.0
F45,G44,0.0
F13,F43,0.0
F13,F11,0.3157894736842105
F13,F19,1.0
F13,B24,0.0
F13,F14,0.3157894736842105
F13,F15,1.0
F13,B16,0.0
F13,K73,0.0
F13,F31,0.08108108108108109
F13,G31,0.0
F13,D53,0.0
F43,F81,0.0
F43,F70,0.01098901098901099
F43,F90,0.0
F43,F11,0.038461538461538464
F43,G31,0.0
K07,K09,0.0
F48,N48,0.0
F48,G20,0.0196078431372549
G20,N48,0.0
G20,F02,0.0035714285714285713
G20,G21,0.020905923344947737
N48,L90,0.0
N48,N35,0.0
N48,A63,0.0
N48,H40,0.0
N48,G63,0.0
N48,M86,0.0
L72,J40,0.0
L72,K40,0.0
L72,K42,0.0
L72,K60,0.0
L72,D17,0.0
H40,G63,0.004975124378109453
H40,M86,0.001652892561983471
G63,M86,0.08333333333333333
K60,D12,0.0
K60,I84,0.0
K60,K62,0.0
K60,K64,0.0
D17,K40,0.004048582995951417
D17,K42,0.0
I73,I74,0.047619047619047616
F81,F70,0.1337579617834395
F81,F90,0.023076923076923078
F70,F90,0.025
F70,D53,0.0
F70,F05,0.0
F70,G31,0.0
F70,K72,0.0
F70,L21,0.0
F70,G81,0.0
F90,F91,0.02
F90,F98,0.014705882352941176
F90,F19,0.022727272727272728
F11,F19,0.3157894736842105
F11,B24,0.003745318352059925
F11,F14,0.4074074074074074
F11,F15,0.3157894736842105
F11,B16,0.0
F11,K73,0.0
G31,K70,0.0
G31,F31,0.0
G31,D53,0.0
G31,F05,0.0
G31,K72,0.0
G31,L21,0.0
D53,K70,0.0
D53,F31,0.0
D53,F05,0.0
D53,K72,0.0
D53,L21,0.0
F05,K70,0.010869565217391304
F05,K72,0.0
F05,L21,0.0
K72,K70,0.0
K72,K74,0.0
K72,I85,0.0
K72,L21,0.0
K72,K31,0.0
K72,B99,0.0
L21,M79,0.0
G81,I62,0.0
F91,F98,0.0
F19,B24,0.0
F19,F14,0.3157894736842105
F19,F15,1.0
F19,B16,0.0
F19,K73,0.0
F01,F71,0.0
F01,I62,0.0
F80,F82,0.0
F80,F84,0.0
F82,F84,0.045454545454545456
M24,M25,0.0
M24,M65,0.0
M24,M67,0.0
M24,M17,0.0
M24,M94,0.0
M24,M19,0.0
M24,M75,0.02
M24,M77,0.0
M24,M66,0.0
M25,M65,0.0
M25,M67,0.0
M25,M17,0.0
M25,M94,0.0
M25,M66,0.0
M25,M19,0.023255813953488372
M25,M75,0.0
M25,M77,0.14285714285714285
M65,M67,0.05263157894736842
M65,M17,0.0
M65,M94,0.0
M65,M19,0.0
M65,M75,0.0
M65,M77,0.07142857142857142
M65,M66,0.0
M65,G56,0.020202020202020204
M65,M72,0.0
M67,M17,0.0
M67,M94,0.03571428571428571
M67,M19,0.0
M67,M75,0.0
M67,M77,0.0
M67,M66,0.0
M17,M94,0.0
M17,M66,0.0
M17,M11,0.0
M17,M21,0.0
M94,M11,0.0
M94,M21,0.0
M94,M66,0.0
M19,M66,0.0
M19,M75,0.0
M19,M77,0.0
M75,M66,0.0
M75,M77,0.0
M77,M66,0.0
G56,M72,0.0
I20,I21,0.015625
J47,J40,0.0
J47,J44,0.017482517482517484
J47,A16,0.0
J47,B44,0.0
J47,M00,0.030303030303030304
J47,J62,0.024390243902439025
J44,J40,0.0037174721189591076
J44,J98,0.0072992700729927005
J44,A16,0.007547169811320755
J44,B44,0.0
J44,M00,0.003676470588235294
J44,J62,0.018115942028985508
A16,B44,0.0
A16,M00,0.0
B44,M00,0.0
F31,F15,0.08108108108108109
F31,F25,0.07446808510638298
K21,K44,0.04918032786885246
K21,K52,0.0
K21,K31,0.006993006993006993
K21,K22,0.06358381502890173
K44,K52,0.020202020202020204
K44,K22,0.04938271604938271
K31,K58,0.008130081300813009
K31,K74,0.016129032258064516
K31,I85,0.023809523809523808
K31,B99,0.0
J45,J46,0.002785515320334262
K40,K42,0.03162055335968379
D12,I84,0.0
D12,K62,0.0
D12,K64,0.0
D12,D13,0.0
I84,K62,0.0
I84,K64,0.8421052631578947
K62,K64,0.0
L90,N35,0.0
N35,N32,0.0
N32,C61,0.009009009009009009
N32,N21,0.0
I65,G46,0.0
I65,I66,0.0
N20,N21,0.1038961038961039
K70,I85,0.0125
K70,K74,0.08602150537634409
B24,B20,0.9959839357429718
B24,F14,0.0
B24,F15,0.0
F14,F15,0.3157894736842105
F14,B16,0.0
F14,K73,0.0
F15,F25,0.17857142857142858
B16,K73,0.0
C61,C64,0.026905829596412557
B99,K74,0.0
B99,I85,0.0
B99,J81,0.0
B99,G93,0.0
B99,I46,0.0
D75,D68,0.02127659574468085
D68,I26,0.15384615384615385
D68,I80,0.24324324324324326
D68,I82,0.16129032258064516
I85,K74,0.043478260869565216
K74,I86,0.0
I26,I80,0.14285714285714285
I26,I82,0.10810810810810811
I80,I82,0.15254237288135594
I42,I44,0.020895522388059702
I42,I51,0.046625766871165646
I42,I07,0.0
I42,I36,0.0
I44,I07,0.0
I44,I36,0.0
I44,I51,0.009124087591240875
I07,I36,0.0
I07,J84,0.0
I36,J84,0.0
J81,G93,0.0
J81,I46,0.0425531914893617
G93,I46,0.0
M11,M21,0.0
E04,E05,0.125
C15,C16,0.04878048780487805
C18,C19,0.0
C18,C20,0.140625
C18,C48,0.02702702702702703
C18,K36,0.0
C19,C20,0.0
C19,C48,0.0
C19,K36,0.0
C20,C48,0.0
C20,K36,0.0
C48,K36,0.0
C92,D46,0.20588235294117646
G46,I63,0.0
G46,I64,0.0
G46,I66,0.0
I63,I64,0.1568627450980392
I63,I66,0.0
I64,I66,0.0
C67,C68,0.0
C67,C65,0.0
C67,C66,0.0
C68,C65,0.0
C68,C66,0.0
C65,C66,0.0
F02,G21,0.0
G30,F00,0.6305418719211823
M07,L40,0.040697674418604654
M81,M80,0.19230769230769232
M81,M85,0.0
M80,M85,0.0
